"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCHCR1",-0.0386076979999901,7.55278170196,-0.59278831505001,0.558571642578541,0.85415241545153,-6.14214052733382
"FNTA",-0.0386019711538381,8.440404925,-0.569212402778072,0.574218767618567,0.861007684332781,-6.15573712321298
"ZMYND10",-0.0385914469487152,3.84290960508,-0.353509232036414,0.726628221893247,0.920176689846344,-6.25497189040233
"FANCB",0.0385751390512858,3.94993238136,0.313848426991979,0.756202929302544,0.930442756442251,-6.26822854816504
"NCF4",0.0385732418205125,5.10374746992,0.443030874749537,0.661499140814481,0.896101759753492,-6.21932755746083
"TMLHE",0.0385596765384646,5.5389960522,0.519979796550203,0.6075867245918,0.874823056542242,-6.18239465488273
"LPHN1",-0.038519189923071,7.04070537076,-0.378693142073003,0.708067218277908,0.913304462270182,-6.24574461968637
"ATP1B2",0.0384834256153894,5.26937874968,0.264504030780528,0.79352911169872,0.940910359906626,-6.28253817933916
"GEM",-0.0384761753076868,7.15604558316,-0.114127430919605,0.91003541006411,0.977082994588197,-6.31113702063624
"PAQR7",-0.0384760770769175,6.35271019608,-0.413697697399008,0.682572767376853,0.905013708705946,-6.23187778566111
"KATNB1",0.0384750049102625,6.87825721928,0.545022285355415,0.590499019347559,0.869657961302042,-6.16912908500862
"JAKMIP1",0.0384659785384636,2.72741842816,0.45652984151929,0.6518945663542,0.893846045695165,-6.21326782619461
"INMT",-0.0384572174871733,5.89002328676,-0.108591502560933,0.914381033256396,0.978053458445875,-6.31175705001107
"HLA-DOB",0.0384296438205185,5.40124034788,0.413582848740434,0.682655809363917,0.905042606762121,-6.23192525894993
"ZNF91",-0.0384268770769181,4.61181958708,-0.227364820526685,0.821962824064528,0.949857502454627,-6.29170655366284
"CXorf41",0.0384266881282072,2.10699091684,0.658737406112917,0.516000431493412,0.839430944082218,-6.101266596999
"DUSP28",-0.0384118375128155,4.68971854184,-0.263040684546284,0.794644240860028,0.941198971180862,-6.28292549273906
"TTC5",0.0383992927948764,6.82855018708,0.36196068805181,0.720379681233602,0.918627075387378,-6.25194531981289
"SH3RF2",0.0383634179487231,6.142687147,0.251471287461724,0.803476072894805,0.944772164637258,-6.28591239918069
"SLC5A10",-0.0383494391025607,6.145719225,-0.484203748312485,0.632396127601078,0.883617592653839,-6.20028632409463
"LOC646851",0.0383429206025667,2.66860234212,0.522006223152741,0.606195324961187,0.874137874596782,-6.18134389040591
"BIK",-0.0383396615769191,3.27361720452,-0.158372956264107,0.875417147807887,0.969277768513717,-6.30507546891228
"MED6",0.0383374314615441,6.39925408164,0.627858740625792,0.535709117650594,0.84430179517095,-6.12092398599994
"ZNF563",-0.0383217785897401,3.2960530982,-0.389984108549205,0.69980407067511,0.910983561376746,-6.24140395932721
"SAMD10",-0.0383168563846104,5.92850803432,-0.573267808648537,0.571511618278921,0.860085649210455,-6.15343654593012
"KLC2",0.0383096125384661,7.39883751748,0.511684680772736,0.613298060056213,0.876860517703463,-6.18665423551417
"BSND",0.0382989410256438,3.150671384,0.268630689711087,0.790386847086999,0.940155070385944,-6.28143444257568
"NR5A2",-0.0382373790256372,7.43201337076,-0.314773949269541,0.755508236875533,0.930442756442251,-6.26793699462692
"SLC26A5",0.0382232816410273,2.83648402288,0.225367814896537,0.823499158188441,0.950453210748911,-6.29216049573204
"DPH3",0.0382209271538496,6.53890513888,0.249057000566043,0.805322491099256,0.945103733065306,-6.28651885060216
"TMEM80",0.0382047612115439,6.19677299792,0.324036640150509,0.748567338522601,0.928078868438253,-6.26497220632723
"ATP1B3",0.0382041433782128,9.54161252436,0.193469701654596,0.848132148422488,0.958535277800314,-6.29887039053011
"MMS22L",0.0381986292820549,3.91365680244,0.344815322439136,0.733076194719578,0.922976158821062,-6.25801142346274
"SOX21",0.0381871890512864,3.92715101536,0.0854259131527657,0.932593558928017,0.982040849947255,-6.31401752296487
"UPRT",-0.0381615866474316,5.92393016264,-0.523141072328071,0.605416767204094,0.87382726792097,-6.18075369010462
"PDCL",-0.0381429414871768,5.52969755424,-0.414306537172159,0.682132610314747,0.904852889783694,-6.23162590147901
"PLEKHG3",-0.0381414875384536,6.15396670752,-0.277014355236541,0.78401422960104,0.939075810230572,-6.27913980319927
"GPATCH3",-0.0381252278461472,5.67965760948,-0.584200614067375,0.564245739124086,0.857093882986996,-6.14715532928517
"RAB5A",0.038124191743595,8.65784604396,0.758115045400732,0.455369044613566,0.813285188556012,-6.03184861376645
"SLC38A10",0.0381228710384676,7.70100304656,0.457511372124533,0.65119855856201,0.893478282253559,-6.21282023898737
"ANKRD42",-0.0381224807820475,5.74151571284,-0.618863113106005,0.541525467994489,0.846874996354595,-6.12647879685453
"MORF4L2",0.0381115423269307,10.00965284824,0.337127909332826,0.738794382960527,0.925081971380186,-6.2606366233528
"GPR25",0.0381068824871829,7.51360455244,0.44923094066372,0.657080301952949,0.894688184124501,-6.21656654146388
"SPINK2",0.0381020424871816,2.32634877924,0.502307421311927,0.619784553644122,0.879193275338311,-6.19138873905768
"ZNF541",-0.0380893488974312,4.68685348676,-0.281613797340736,0.780524567762411,0.938214521976022,-6.27785115216076
"SREK1IP1",0.0380787886410312,6.45076739624,0.623586291385959,0.538467414187983,0.845942268706764,-6.12357191198708
"DMP1",0.0380668571538472,2.27079821028,0.850125866282046,0.403209052488363,0.782829417176695,-5.9593127825033
"NPC1L1",0.0380357097371808,6.38295125352,0.394931500908376,0.696195150762852,0.910503071080352,-6.23946231521529
"TMEM104",-0.0380261977756371,7.43838222376,-0.444037434357314,0.660780901281709,0.896101759753492,-6.21888188320622
"TAF12",0.0380136254102608,6.22192690212,0.355604673054999,0.725077149855881,0.91975456252259,-6.2542280848241
"SUV39H2",0.0379940575897457,5.76213948072,0.491148342636329,0.627544616786999,0.882492082438284,-6.19691105210422
"TMSB15B",-0.0379765658717908,4.88291816992,-0.173932774671554,0.863299093250583,0.965305818581744,-6.30247687974449
"G6PC3",0.0379633547948766,7.70698716684,0.443720104306998,0.661007299251106,0.896101759753492,-6.21902249482059
"GNG8",0.0379624216923089,5.47471308972,0.383366153105552,0.704642844254715,0.912017807616005,-6.24396342582537
"C20orf118",-0.0379617486153805,4.80185923528,-0.479464579625753,0.635716595346272,0.884623326341905,-6.20256262421296
"RGS9",0.037922564275644,3.85405987316,0.518988410189466,0.608267987278836,0.87490331601296,-6.18290726276377
"DPY19L3",0.0379148615897504,5.43227015164,0.247875337387386,0.806226633581092,0.945103733065306,-6.28681355410779
"APOA1BP",0.0379033697692375,7.79268314672,0.386300905503828,0.702495496931576,0.910983561376746,-6.24283376295494
"AGPS",0.0378916459359013,6.62259436328,0.320448233888761,0.75125374732087,0.929044625390091,-6.26613089570406
"FOXD3",0.0378892770256454,3.60007113528,0.197552088953473,0.844970210902277,0.957745248638717,-6.29806848343194
"C3orf22",-0.0378721688974295,7.20200658316,-0.478799590237817,0.636183139668089,0.884623326341905,-6.20288027161359
"HPS4",-0.0378601441282012,5.59080277828,-0.316015515830035,0.754576652322299,0.93018743396587,-6.26754454490229
"ANAPC2",-0.0378152186666609,5.52423171504,-0.591772405233979,0.559241342876937,0.854327439645664,-6.14273747923942
"RIOK2",-0.0378113431089702,6.748900914,-0.445818715062139,0.659510664251119,0.895734290959447,-6.21809074669816
"NDUFAB1",0.0377892134615436,9.347200209,0.398296375725838,0.693744765828927,0.909624348239046,-6.23812793484192
"PKHD1",0.0377729525576949,2.27592348492,0.646390391201842,0.523832982463169,0.841249868032499,-6.10923616316236
"HOXB13",-0.0377573632564085,2.85394264756,-0.388875230321606,0.700613942532024,0.910983561376746,-6.24183583117068
"CTNND2",-0.0377492561025603,4.08106120784,-0.317793561462967,0.753243190700504,0.930068773124277,-6.26697984964898
"SLC16A12",0.0377451221923097,3.88959603596,0.399808044676912,0.692645033319353,0.909376803627745,-6.23752482676952
"MFSD10",0.0377351439743645,8.3390252018,0.593389674075807,0.558175414011381,0.85415241545153,-6.14178669799206
"MYEOV2",-0.0377249255192256,6.42157022252,-0.625591585799978,0.53717185462484,0.845254871237489,-6.12233127617116
"TBX22",-0.0377219584871775,2.24503207108,-0.290249001552041,0.773985613504458,0.935710170232789,-6.27537483829742
"GFRA4",-0.0377168884358934,4.33480365932,-0.333632682235976,0.741399361324934,0.925535212169404,-6.26181082748512
"SFT2D3",-0.0377125822051223,6.77471096208,-0.436217922372121,0.666369241111564,0.898842813127359,-6.22231795193287
"MBD2",0.037712208948725,7.76796556568,0.533273439019769,0.598486650551048,0.871657523673649,-6.17542862284909
"PRR23C",-0.0376990793076901,2.82969355424,-0.182612994221805,0.856553486400729,0.962188000129627,-6.30092174392025
"GLTSCR2",0.0376876809807722,9.65588099364,0.264565955067261,0.793481932730502,0.940910359906626,-6.28252174231481
"GPRASP1",0.0376436776153852,5.37430865064,0.359327799510113,0.722324195966189,0.918922061107978,-6.25289577775157
"DMAP1",0.0376244631410323,5.8345465,0.427616700593557,0.672538984644156,0.900799644820565,-6.22602808772792
"CCDC65",0.0375815712820535,3.6269709946,0.347147576845348,0.73134445809776,0.922081774907204,-6.25720338438239
"PDSS1",-0.0375689715256362,5.86833918136,-0.411925532388647,0.683854594502556,0.905448470382617,-6.23260887196924
"TAS2R9",0.0375682940512845,3.26064224576,0.518923747084028,0.608312435122176,0.87490331601296,-6.18294066432998
"ABHD8",0.0375681079294905,5.74692857196,0.542057382880733,0.592509842190925,0.870329814916033,-6.17073146250368
"RINT1",0.0375661352307706,5.98535431568,0.395303379167263,0.695924173940234,0.910503071080352,-6.23931539193777
"CASP8",-0.0375602243589706,4.829722575,-0.374502656042124,0.711143332300758,0.914106212718189,-6.24732352804808
"ARHGAP29",0.0375490715512861,4.87361076796,0.14705041328012,0.88425487960049,0.970940727379683,-6.30681374063859
"RIC3",0.0375444285064122,2.99032062376,0.166953555126567,0.868730510670317,0.967754001989681,-6.30367248297033
"MCOLN1",-0.0375281185384546,7.67580688464,-0.380085071743981,0.707046556227508,0.913149561984035,-6.2452163207072
"XKR4",0.0375078977948755,4.63088581748,0.505870945707503,0.617315835218874,0.878242708667225,-6.18959964652002
"TNR",-0.0375044623589735,4.52282079576,-0.636069849347435,0.530429278632449,0.842497813496309,-6.11578586126356
"LOC100130430",-0.0374803502307621,6.37773113612,-0.483138333691872,0.633141922473715,0.883807042805818,-6.20079997438071
"RFPL4A",0.0374506607948746,3.71558426372,0.524280177874726,0.604635767230542,0.873457558235913,-6.18016001570017
"TAOK2",0.0374468911538512,6.2038519366,0.646247092555012,0.5239242645969,0.841249868032499,-6.10932780213302
"ITFG2",-0.037435065224356,6.593470432,-0.537861804909113,0.595360995910651,0.871497735412427,-6.17298437253076
"TPPP2",-0.0374153192307665,2.815472116,-0.382306050969958,0.705419132035338,0.912497238478124,-6.2443693940605
"ARL5A",0.0374084778205148,8.0183791982,0.470821629438259,0.641792216715473,0.888017744170931,-6.20665738121585
"FANCG",0.0373660339230844,5.62912579936,0.360914257344158,0.721152291923897,0.918739801636384,-6.2523238975151
"C3orf32",-0.037350741051279,5.22350249968,-0.574520786892365,0.570676507038119,0.859621482620008,-6.15272253267224
"PLN",0.0373214103076953,3.01140351664,0.159104843313314,0.874846431940088,0.969277768513717,-6.30495868143601
"ZHX1",-0.0373090896217869,6.83423755252,-0.477881953037299,0.636827188324051,0.884883835378398,-6.2033178914676
"SMG7",-0.0373010643846108,5.51465579548,-0.353494924425036,0.726638816662177,0.920176689846344,-6.25497695412887
"STRADB",0.0372912045128242,6.28520173432,0.327485507567479,0.745988438552836,0.92688052740943,-6.26384651776859
"BCAN",-0.0372701062307659,3.44216771324,-0.371181231679022,0.713585043763668,0.914950822967909,-6.2485626477537
"SLC24A4",0.0372487750769279,4.19203706896,0.443833645738262,0.660926289751452,0.896101759753492,-6.2189721950228
"KLF1",0.0372465446666732,7.79839456144,0.323668400448779,0.748842867627591,0.928170697444465,-6.26509169928901
"COQ4",0.0372125591923131,5.99207300572,0.269419167834282,0.789786865589415,0.940155070385944,-6.281221619354
"SNAP47",-0.0372087244102506,7.40167871536,-0.674019809712046,0.506395617605565,0.834564150969456,-6.09120086517588
"SARNP",0.037191850435903,8.11175562744,0.506521852431983,0.616865397218365,0.878242708667225,-6.18927151624681
"GPR65",-0.0371588371025622,2.80459394396,-0.154122899604569,0.878732633880387,0.970003359692111,-6.30574303090906
"CTCF",0.0371488950000103,7.7542091446,0.491770443772406,0.627110842820459,0.882385919287556,-6.1966063927947
"TMEM37",-0.0371431531794819,5.60152007532,-0.203776541353248,0.840154285766939,0.956254186166286,-6.29681368470512
"CDR1",0.037116433000004,5.54368215784,0.396984135994842,0.694699969277302,0.910096053087924,-6.23864964826838
"DCAF8L2",-0.0371146275384584,4.96988520032,-0.270639755518859,0.788858336943357,0.940153209533994,-6.28089093973438
"PPM1N",-0.0371061877179431,5.24335968528,-0.504474964469965,0.61828239143704,0.878242708667225,-6.19030198468572
"ARHGEF5",-0.0370887546410215,5.31762088008,-0.209138738612735,0.836010569040146,0.954471774604515,-6.29570160746342
"FAS",0.0370825071089786,7.79322333972,0.158834532061863,0.875057209068545,0.969277768513717,-6.30500187768116
"GUCA2B",-0.0370244995897382,7.03786825212,-0.262826463234672,0.794807523582701,0.941198971180862,-6.28298201280504
"PSMB8",-0.0370228697307642,7.37463790876,-0.170250240966974,0.866164104945386,0.966350092772969,-6.3031138174928
"VPS4B",0.0370128468397484,6.94561506856,0.490402937616059,0.628064546886082,0.882719213366524,-6.1972755985664
"CHRM5",-0.0370125462564066,3.90057083972,-0.578082107984072,0.568306252828625,0.858946131410489,-6.15068481823903
"CNTNAP4",-0.0370083974358963,2.80156205,-0.502547321681637,0.619618213640912,0.879193275338311,-6.19126868434226
"MT3",0.0370034524871858,9.32796933104,0.631927681960586,0.533089236509161,0.842784358724031,-6.11838591155966
"CHN2",0.0370018268974381,3.73352195468,0.640450148223799,0.527624191207394,0.842151565189493,-6.11301845624873
"CD2BP2",-0.0369982595384579,6.23674825196,-0.603317582653654,0.551655041706156,0.852075525378056,-6.13589492400461
"STOM",-0.0369865901281994,9.5810613152,-0.134478563603156,0.894085618726296,0.973442992424356,-6.30859306642977
"STK39",-0.0369774992307637,5.9536873446,-0.12922569089983,0.898198387158302,0.974022245121386,-6.30928951761129
"PCDHA7",-0.0369760907692251,6.7525023072,-0.585586117122337,0.563328317279889,0.856557681899249,-6.1463510763207
"GBE1",-0.0369683883846097,7.33769601896,-0.230920948058735,0.819228822998532,0.948763061375563,-6.29088833251585
"OR6P1",0.0369665345897463,3.78480969968,0.214028200017787,0.832236363359274,0.953537756020145,-6.29466248630526
"KLRC3",0.0369401734358998,2.52252921748,0.253443244218491,0.801968805220144,0.944405497399388,-6.28541273945406
"USH1G",0.0369012264871822,5.27302902256,0.381744921117489,0.705830165864066,0.912675215345931,-6.24458383024299
"DYRK1B",-0.0368748635128133,7.80876002436,-0.494192656096196,0.625423203614675,0.881438119200196,-6.19541656958298
"MSH3",-0.0368706014871778,5.73749542744,-0.489518853015528,0.628681461598797,0.882912801886567,-6.1977072635402
"DYNLT1",0.0368437862243658,7.76264055708,0.35615424945815,0.724670543976555,0.919575494061104,-6.25403228491651
"GZMH",0.0368393103846181,3.7888990036,0.282396903920927,0.779930878084355,0.938214521976022,-6.277629644348
"CSGALNACT2",0.036817635051289,8.26447634444,0.192959256188387,0.848527687968228,0.958700807118777,-6.29896948370199
"SUPT5H",-0.0368133350833295,7.06078800216,-0.752661539645997,0.458582494258396,0.814841540930642,-6.03589983578702
"CCDC138",-0.036808443435894,3.63385653792,-0.272480992652582,0.787458268026496,0.939743082472497,-6.28038930361304
"ULK4",0.0367903373076954,3.8850517696,0.283342972152996,0.779213825190259,0.938214521976022,-6.27736122644585
"GTSCR1",0.0367900255897462,4.49264714036,0.308414368497202,0.760285903893565,0.931876157624897,-6.26992317715357
"CCDC71",0.0367801387948781,6.65670968316,0.466563221944805,0.644795103334252,0.889731743577387,-6.20864798010581
"MMAA",-0.0367649362628191,3.88617055344,-0.460908761174667,0.648791945218002,0.892413532019587,-6.21126370176449
"B3GNT6",-0.0367601315641011,3.15138972108,-0.376940214452537,0.709353380861945,0.913659986894166,-6.24640720781312
